New_Word	Synonyms	Frequency	Col2	Col3	Pronunciation	Theme	TargetSize
áfm	ottoman	6	/eɪfm/	EY|F|M	ayfm	d	5
óyv	convoy	6	/oʊjv̩/	OW|Y|V	ohyv	s	3
ifr	oxford	6	/ɪfɹ/	IH|F|R	ihfr	g	4
usɛ	miraculous	6	/ʌsɛ/	AH|S|EH	uhseh	w	4
ítc	diatonic	6	/aɪtk/	AY|T|K	iytc	k	5
he	cremation	6	/hɛ/	HH|EH	heh	h	3
usf	unstructured,disorganized	6	/ʌsf/	AH|S|F	uhsf	k	5
ucz	ulcer,ulceration	6	/ʌkz/	AH|K|Z	uhcz	s	4
ápr	disproportionate	6	/eɪpɹ/	EY|P|R	aypr	k	2
íkɛ	trimming,trim	6	/aɪkɛ/	AY|K|EH	iykeh	d	4
aws	northwestern	6	/æws/	AE|W|S	aaws	ž	5
ucy	counterculture,subculture	6	/ʌkj/	AH|K|Y	uhcy	s	5
usq	reconstruction,rebuilding	6	/ʌsq/	AH|S|Q	uhsq	b	2
íkf	bringing	6	/aɪkf/	AY|K|F	iykf	s	4
éfç	shear,shearing	6	/iːfç/	IY|F|HY	eefç	sl	3
écr	bidirectional	6	/iːkɹ/	IY|K|R	eecr	k	5
íkd	diamond	6	/aɪkd/	AY|K|D	iykd	c	5
ukv	subdivision	6	/ʌkv̩/	AH|K|V	uhkv	k	5
isf	confucius	6	/ɪsf/	IH|S|F	ihsf	ñm	4
uwn	unknown	6	/ʌwn/	AH|W|N	uhwn	f	2
óyl	halo	6	/oʊjl/	OW|Y|L	ohyl	v	4
íkj	media	6	/aɪkdʒ/	AY|K|JH	iykj	z	3
ólz	salad	6	/oʊlz/	OW|L|Z	ohlz	h	4
ítɛ	chromatin	6	/aɪtɛ/	AY|T|EH	iyteh	h	5
less	farsightedness	6	/lɛss/	L|EH|S|S	lehss	f	3
írg	glaringly	6	/aɪɹg/	AY|R|G	iyrg	u	5
ókf	pure,pureed	6	/oʊkf/	OW|K|F	ohkf	u	4
upɛ	super	6	/ʌpɛ/	AH|P|EH	uhpeh	u	*
ekɛ	stroke	6	/ɛkɛ/	EH|K|EH	ehkeh	u	4
ekc	locked	6	/ɛkk/	EH|K|K	ehkc	u	4
éfj	aegean	6	/iːfdʒ/	IY|F|JH	eefj	u	3
ókd	mud,muddy,dirt,soiled	6	/oʊkd/	OW|K|D	ohkd	u	4
ésw	mens	6	/iːsw/	IY|S|W	eesw	u	3
ucç	cue	6	/ʌkç/	AH|K|HY	uhcç	u	4
utg	counteracting	6	/ʌtg/	AH|T|G	uhtg	u	5
afs	afroasiatic	6	/æfs/	AE|F|S	aafs	u	3
umk	cucumber	6	/ʌmk/	AH|M|K	uhmk	h	4
ápw	flap	6	/eɪpw/	EY|P|W	aypw	u	4
ésç	solstice	5	/iːsç/	IY|S|HY	eesç	ğ	4
umq	exogamous	5	/ʌmq/	AH|M|Q	uhmq	ß	5
éfv	severed	5	/iːfv̩/	IY|F|V	eefv	u	4
írc	panoramic	5	/aɪɹk/	AY|R|K	iyrc	k	4
írj	quadrennial	5	/aɪɹdʒ/	AY|R|JH	iyrj	k	4
utv	disadvantageous,disadvantage	5	/ʌtv̩/	AH|T|V	uhtv	j	5
íwb	cannabis,marijuana	5	/aɪwb/	AY|W|B	iywb	h	4
éfh	brotherhood,fraternity	5	/iːfh/	IY|F|HH	eefh	l	3
ûlk	honeysuckle	5	/ʊlk/	UH|L|K	uulk	h	5
ítd	knitted,knitting	5	/aɪtd/	AY|T|D	iytd	d	4
írk	purine	5	/aɪɹk/	AY|R|K	iyrk	h	5
ítk	finite,finiteness	5	/aɪtk/	AY|T|K	iytk	k	2
élp	explicit	5	/iːlp/	IY|L|P	eelp	z	4
usw	sinus	5	/ʌsw/	AH|S|W	uhsw	h	4
írn	morning	5	/aɪɹn/	AY|R|N	iyrn	ğ	4
óyr	or	5	/oʊjɹ/	OW|Y|R	ohyr	l	3
óyt	port,harbor	5	/oʊjt/	OW|Y|T	ohyt	bp	4
óyw	grantor,donor	5	/oʊjw/	OW|Y|W	ohyw	s	5
ílɛ	instillation	5	/aɪlɛ/	AY|L|EH	iyleh	c	3
óyz	cobalt	5	/oʊjz/	OW|Y|Z	ohyz	c	5
oyf	wolf	5	/ɒjf/	AA|Y|F	oyf	u	4
ókj	blurred,fuzzy	5	/oʊkdʒ/	OW|K|JH	ohkj	u	4
ótç	tart	5	/oʊtç/	OW|T|HY	ohtç	u	4
éph	tightrope	5	/iːph/	IY|P|HH	eeph	u	5
émq	domed	5	/iːmq/	IY|M|Q	eemq	u	5
émg	embalming,embalmed	5	/iːmg/	IY|M|G	eemg	u	4
íwh	tightening	5	/aɪwh/	AY|W|HH	iywh	u	4
óyy	laboratory	5	/oʊjj/	OW|Y|Y	ohyy	b	3
íkc	tragic	5	/aɪkk/	AY|K|K	iykc	þ	2
ankt	blanket	5	/ænkt/	AE|N|K|T	aankt	d	4
íkp	midday	5	/aɪkp/	AY|K|P	iykp	ğ	4
écw	agency	5	/iːkw/	IY|K|W	eecw	s	2
éml	enlightenment,enlightened	5	/iːml/	IY|M|L	eeml	w	3
myself	smile	5	/mjsɛlf/	M|Y|S|EH|L|F	mysehlf	bþ	4
ëqb	equitable,fairness	5	/ɜːqb/	ER|Q|B	erqb	j	2
émc	specimen	5	/iːmk/	IY|M|K	eemc	b	4
somewhere	understatement	5	/sɒmɛwhɛɹɛ/	S|AA|M|EH|W|HH|EH|R|EH	somehwhehreh	z	5
éct	precedent	5	/iːkt/	IY|K|T	eect	j	5
akc	necklace	5	/ækk/	AE|K|K	aakc	d	4
usz	dionysus,bacchus	5	/ʌsz/	AH|S|Z	uhsz	w	5
ékd	exoskeleton	5	/iːkd/	IY|K|D	eekd	h	5
plus	constitutional	5	/plʌs/	P|L|AH|S	pluhs	g	2
óyç	ballroom	5	/oʊjç/	OW|Y|HY	ohyç	w	4
éfs	wrestling,grappling	5	/iːfs/	IY|F|S	eefs	s	3
ëfg	corrugated	5	/ɜːfg/	ER|F|G	erfg	b	4
ówɛ	county	5	/oʊwɛ/	OW|W|EH	ohweh	ß	4
efg	lifelong	5	/ɛfg/	EH|F|G	ehfg	h	4
ïmm	connotation	5	/jmm/	Y|M|M	ymm	z	3
énv	invoice,bill	5	/iːnv̩/	IY|N|V	eenv	c	3
vsh	lavish,extravagant,extravagance	5	/v̩sh/	V|S|HH	vsh	k	4
ápy	biogeography	5	/eɪpj/	EY|P|Y	aypy	h	3
omh	sympathomimetic	5	/ɒmh/	AA|M|HH	omh	h	5
ítg	waiting	5	/aɪtg/	AY|T|G	iytg	u	4
óys	rose	5	/oʊjs/	OW|Y|S	ohys	u	4
someone	ileum	5	/sɒmɛɒnɛ/	S|AA|M|EH|AA|N|EH	somehoneh	u	4
ewç	suit	5	/ɛwç/	EH|W|HY	ehwç	u	4
íkn	tined,pronged,tine	5	/aɪkn/	AY|K|N	iykn	u	5
umz	duodenum	5	/ʌmz/	AH|M|Z	uhmz	h	4
iyg	trojan	5	/ɪjg/	IH|Y|G	ihyg	u	3
émr	exothermic	5	/iːmɹ/	IY|M|R	eemr	v	5
quite	shinto	4	/qʌɪtɛ/	Q|AH|IH|T|EH	quhihteh	ñw	3
ásv	passover	4	/eɪsv̩/	EY|S|V	aysv	wğ	4
epz	un	4	/ɛpz/	EH|P|Z	ehpz	u	*
ótd	pleated	4	/oʊtd/	OW|T|D	ohtd	u	5
usy	judas	4	/ʌsj/	AH|S|Y	uhsy	w	5
írq	raider,invader	4	/aɪɹq/	AY|R|Q	iyrq	s	4
ítz	latitude	4	/aɪtz/	AY|T|Z	iytz	ž	2
ápl	appellate	4	/eɪpl/	EY|P|L	aypl	s	4
ówf	guarantor	4	/oʊwf/	OW|W|F	ohwf	s	5
írt	carnation	4	/aɪɹt/	AY|R|T	iyrt	h	4
írs	hosiery,legwear	4	/aɪɹs/	AY|R|S	iyrs	d	3
ówh	worthless	4	/oʊwh/	OW|W|HH	ohwh	s	5
íkg	pigeon	4	/aɪkg/	AY|K|G	iykg	h	4
épc	skepticism,skeptical	4	/iːpk/	IY|P|K	eepc	g	2
someway	geranium	4	/sɒmɛwæj/	S|AA|M|EH|W|AE|Y	somehwaay	h	4
ílk	penile	4	/aɪlk/	AY|L|K	iylk	h	4
awt	northwest	4	/æwt/	AE|W|T	aawt	ž	4
ájj	schizophrenic	4	/eɪdʒdʒ/	EY|JH|JH	ayjj	s	4
épq	epiphytic	4	/iːpq/	IY|P|Q	eepq	h	5
efs	cruciferous	4	/ɛfs/	EH|F|S	ehfs	h	4
írw	figurine,figurines	4	/aɪɹw/	AY|R|W	iyrw	b	5
íkq	sliding	4	/aɪkq/	AY|K|Q	iykq	p	4
ufs	insurance	4	/ʌfs/	AH|F|S	uhfs	s	3
írp	scorpion	4	/aɪɹp/	AY|R|P	iyrp	h	4
íps	psychosis	4	/aɪps/	AY|P|S	iyps	s	3
omv	subordinateadministrative	4	/ɒmv̩/	AA|M|V	omv	*	*
eqk	fork	4	/ɛqk/	EH|Q|K	ehqk	dp	4
ówj	format,formats,formatted,formatting	4	/oʊwdʒ/	OW|W|JH	ohwj	g	2
umç	zirconium	4	/ʌmç/	AH|M|HY	uhmç	c	5
íty	continent	4	/aɪtj/	AY|T|Y	iyty	g	4
íts	piston	4	/aɪts/	AY|T|S	iyts	d	4
óph	wreath,garland	4	/oʊph/	OW|P|HH	ohph	u	4
ítç	waist	4	/aɪtç/	AY|T|HY	iytç	u	4
ókp	snare,trap,snaring	4	/oʊkp/	OW|K|P	ohkp	u	4
ërvt	multiparty	4	/ɜːɹvt/	ER|R|V|T	errvt	u	5
írl	interhalogen	4	/aɪɹl/	AY|R|L	iyrl	u	5
ulw	thallus	4	/ʌlw/	AH|L|W	uhlw	u	4
íkw	tied	4	/aɪkw/	AY|K|W	iykw	u	4
ílq	twill	4	/aɪlq/	AY|L|Q	iylq	u	4
ápç	choreographed	4	/eɪpç/	EY|P|HY	aypç	u	5
ówk	oar	4	/oʊwk/	OW|W|K	ohwk	u	4
íry	skirt	4	/aɪɹj/	AY|R|Y	iyry	u	4
ënn	tracked	4	/ɜːnn/	ER|N|N	ernn	u	4
írç	herding	4	/aɪɹç/	AY|R|HY	iyrç	u	4
óly	phylum	4	/oʊlj/	OW|L|Y	ohly	h	3
esb	embarrassed,mortified,embarrassment	4	/ɛsb/	EH|S|B	ehsb	u	4
íks	prussian	4	/aɪks/	AY|K|S	iyks	u	3
ekj	coke	4	/ɛkdʒ/	EH|K|JH	ehkj	u	4
ács	bachelors	4	/eɪks/	EY|K|S	aycs	u	5
ucm	circumscribed	4	/ʌkm/	AH|K|M	uhcm	u	5
akz	backless	4	/ækz/	AE|K|Z	aakz	u	5
ifc	psittaciform	4	/ɪfk/	IH|F|K	ihfc	u	4
ówm	foam	4	/oʊwm/	OW|W|M	ohwm	u	4
öfb	columbiform	4	/ɔɪfb/	OY|F|B	oifb	u	4
otf	graft	4	/ɒtf/	AA|T|F	otf	u	4
urh	asynchronous	4	/ʌɹh/	AH|R|HH	uhrh	l	5
ílt	modality	4	/aɪlt/	AY|L|T	iylt	g	2
ówq	canyon,ravine	4	/oʊwq/	OW|W|Q	ohwq	g	4
ëft	default	4	/ɜːft/	ER|F|T	erft	n	2
ekq	week	4	/ɛkq/	EH|K|Q	ehkq	ğß	4
oww	jewelry	4	/ɒww/	AA|W|W	oww	d	3
ótg	reagent	4	/oʊtg/	OW|T|G	ohtg	t	5
ürv	server	4	/aʊɹv̩/	AW|R|V	owrv	d	4
âtz	appetizer	4	/ɑːtz/	AA|T|Z	ahtz	h	5
ókn	unearned	4	/oʊkn/	OW|K|N	ohkn	c	5
ëg	priority	4	/ɜːg/	ER|G	erg	j	2
ílh	knightly,knighthood	4	/aɪlh/	AY|L|HH	iylh	*	*
ípr	cigar	4	/aɪpɹ/	AY|P|R	iypr	d	4
ílw	fidelity	4	/aɪlw/	AY|L|W	iylw	l	2
ípz	poppy	4	/aɪpz/	AY|P|Z	iypz	h	4
ówz	spoon	4	/oʊwz/	OW|W|Z	ohwz	dp	4
ówb	taboo	4	/oʊwb/	OW|W|B	ohwb	s	2
öpb	reproducible,reproducibility,reproduced	4	/ɔɪpb/	OY|P|B	oipb	t	4
ólr	barbell	4	/oʊlɹ/	OW|L|R	ohlr	s	5
ocp	spectroscopic	4	/ɒkp/	AA|K|P	ocp	g	5
écy	electrode	4	/iːkj/	IY|K|Y	eecy	d	5
iqq	equipartition	4	/ɪqq/	IH|Q|Q	ihqq	k	3
épw	morphine	4	/iːpw/	IY|P|W	eepw	h	5
ópt	garnet	4	/oʊpt/	OW|P|T	ohpt	c	4
ókq	sherry	4	/oʊkq/	OW|K|Q	ohkq	c	4
éfc	cholinergic	4	/iːfk/	IY|F|K	eefc	s	5
ólç	myrtle	4	/oʊlç/	OW|L|HY	ohlç	h	4
epp	curly	4	/ɛpp/	EH|P|P	ehpp	k	4
ílc	unidirectional	4	/aɪlk/	AY|L|K	iylc	p	5
ápt	expiration	4	/eɪpt/	EY|P|T	aypt	h	2
upq	populist	4	/ʌpq/	AH|P|Q	uhpq	s	5
íkr	forging,forge	4	/aɪkɹ/	AY|K|R	iykr	d	4
éwk	needlework,sewing	4	/iːwk/	IY|W|K	eewk	s	3
upc	eucalyptus	4	/ʌpk/	AH|P|K	uhpc	h	5
ókc	archer	4	/oʊkk/	OW|K|K	ohkc	s	5
íkz	trainee,cadet	4	/aɪkz/	AY|K|Z	iykz	h	5
ïnn	adrenaline	4	/jnn/	Y|N|N	ynn	h	5
ókm	farm	4	/oʊkm/	OW|K|M	ohkm	žt	4
ëyz	squeeze	4	/ɜːjz/	ER|Y|Z	eryz	u	4
írb	probationary	4	/aɪɹb/	AY|R|B	iyrb	u	3
ókr	sclera	4	/oʊkɹ/	OW|K|R	ohkr	u	4
íkt	mastoid	4	/aɪkt/	AY|K|T	iykt	u	4
aky	crackle,crackling	4	/ækj/	AE|K|Y	aaky	v	3
umv	formative	4	/ʌmv̩/	AH|M|V	uhmv	t	2
afp	failureprofile	3	/æfp/	AE|F|P	aafp	*	*
íky	choroid	3	/aɪkj/	AY|K|Y	iyky	u	4
âpb	despicable	3	/ɑːpb/	AA|P|B	ahpb	s	4
écs	geodesic	3	/iːks/	IY|K|S	eecs	k	3
ílr	article	3	/aɪlɹ/	AY|L|R	iylr	z	4
while	oxychloride	3	/whɪlɛ/	W|HH|IH|L|EH	whihleh	c	5
ípb	aerobic	3	/aɪpb/	AY|P|B	iypb	h	4
ókg	beggar	3	/oʊkg/	OW|K|G	ohkg	þ	5
íkç	strait	3	/aɪkç/	AY|K|HY	iykç	rl	4
ókl	stall,stalls	3	/oʊkl/	OW|K|L	ohkl	sp	4
ápc	capacitance	3	/eɪpk/	EY|P|K	aypc	n	3
írm	aramaic	3	/aɪɹm/	AY|R|M	iyrm	ß	4
ówy	melon	3	/oʊwj/	OW|W|Y	ohwy	h	4
íls	thistle	3	/aɪls/	AY|L|S	iyls	h	4
épl	telescope,telescoping	3	/iːpl/	IY|P|L	eepl	d	3
ílç	mesolithic	3	/aɪlç/	AY|L|HY	iylç	ğ	5
uqh	exhumation,disinterment	3	/ʌqh/	AH|Q|HH	uhqh	p	2
íqd	width,breadth	3	/aɪqd/	AY|Q|D	iyqd	žk	3
ítb	symbiotic,mutualistic	3	/aɪtb/	AY|T|B	iytb	h	5
iyk	brick	3	/ɪjk/	IH|Y|K	ihyk	cb	4
eyc	monolithic,monolith	3	/ɛjk/	EH|Y|K	ehyc	k	5
íkm	idiom	3	/aɪkm/	AY|K|M	iykm	z	2
íqc	tectonic	3	/aɪqk/	AY|Q|K	iyqc	c	4
ákp	naphthalene	3	/eɪkp/	EY|K|P	aykp	u	5
ëqg	theologicalsubsequent	3	/ɜːqg/	ER|Q|G	erqg	u	*
íqɛ	solicited,requested	3	/aɪqɛ/	AY|Q|EH	iyqeh	u	4
íqf	lightest	3	/aɪqf/	AY|Q|F	iyqf	u	4
áq	spike	3	/eɪq/	EY|Q	ayq	u	4
akç	brake	3	/ækç/	AE|K|HY	aakç	u	4
ikv	chekhov	3	/ɪkv̩/	IH|K|V	ihkv	u	*
íqj	squirt	3	/aɪqdʒ/	AY|Q|JH	iyqj	u	4
émw	elohim,yahweh	3	/iːmw/	IY|M|W	eemw	u	*
íqk	romani	3	/aɪqk/	AY|Q|K	iyqk	u	3
émy	pome	3	/iːmj/	IY|M|Y	eemy	u	4
éms	noncommissioned	3	/iːms/	IY|M|S	eems	u	5
upon	multiperson	3	/ʌpɒn/	AH|P|AA|N	uhpon	u	3
íqn	jain	3	/aɪqn/	AY|Q|N	iyqn	u	3
ókv	ben	3	/oʊkv̩/	OW|K|V	ohkv	u	*
henrik	henrik	3	/hɛnɹɪk/	HH|EH|N|R|IH|K	hehnrihk	u	*
óyd	honduran	3	/oʊjd/	OW|Y|D	ohyd	u	3
ókt	stunted,dwarfed	3	/oʊkt/	OW|K|T	ohkt	u	4
nowhere	grouse	3	/nɒwhɛɹɛ/	N|AA|W|HH|EH|R|EH	nowhehreh	u	4
íkb	ibsen	3	/aɪkb/	AY|K|B	iykb	u	*
ówç	jonson	3	/oʊwç/	OW|W|HY	ohwç	u	*
íqp	zionist	3	/aɪqp/	AY|Q|P	iyqp	u	3
óks	castanet	3	/oʊks/	OW|K|S	ohks	u	5
ufh	flush	3	/ʌfh/	AH|F|HH	uhfh	u	4
íqg	skating	3	/aɪqg/	AY|Q|G	iyqg	d	3
ílm	pyramidal	3	/aɪlm/	AY|L|M	iylm	b	4
émç	embassy	3	/iːmç/	IY|M|HY	eemç	s	3
ókw	underlayer,substrate	3	/oʊkw/	OW|K|W	ohkw	s	5
ápm	asymptotic,asymptote	3	/eɪpm/	EY|P|M	aypm	g	5
áqp	parasympathetic	3	/eɪqp/	EY|Q|P	ayqp	h	5
unm	penultimate	3	/ʌnm/	AH|N|M	uhnm	ğ	4
bye	illegible	3	/bjɛ/	B|Y|EH	byeh	s	5
óky	unseen,invisible,invisibility	3	/oʊkj/	OW|K|Y	ohky	f	5
efç	fifteen	3	/ɛfç/	EH|F|HY	ehfç	k	4
íql	scientology	3	/aɪql/	AY|Q|L	iyql	w	3
omfsh	beryllium	3	/ɒmfʃ/	AA|M|F|SH	omfsh	c	5
íqw	bicycle	3	/aɪqw/	AY|Q|W	iyqw	p	5
awc	patchwork	3	/æwk/	AE|W|K	aawc	d	4
écm	flamenco	3	/iːkm/	IY|K|M	eecm	w	3
íqr	interstitial	3	/aɪqɹ/	AY|Q|R	iyqr	b	5
ásp	expertiseaction	3	/eɪsp/	EY|S|P	aysp	*	*
ácp	disappearance,vanishing	3	/eɪkp/	EY|K|P	aycp	j	2
épy	keeper,keepers	3	/iːpj/	IY|P|Y	eepy	d	4
ésv	relativistic	3	/iːsv̩/	IY|S|V	eesv	n	3
íqs	resistor	3	/aɪqs/	AY|Q|S	iyqs	d	5
órɛ	trousers	3	/oʊɹɛ/	OW|R|EH	ohreh	d	4
íqz	princess	3	/aɪqz/	AY|Q|Z	iyqz	s	5
ówc	fresco	3	/oʊwk/	OW|W|K	ohwc	z	4
ókç	beryl	3	/oʊkç/	OW|K|HY	ohkç	c	4
íqy	tunic,tunics	3	/aɪqj/	AY|Q|Y	iyqy	d	4
áfp	opera	3	/eɪfp/	EY|F|P	ayfp	w	4
íqt	hedonistic,decadent	3	/aɪqt/	AY|Q|T	iyqt	w	3
íqç	axillary,armpit	3	/aɪqç/	AY|Q|HY	iyqç	h	4
íqh	tarnish	3	/aɪqh/	AY|Q|HH	iyqh	t	3
íqm	biomass	3	/aɪqm/	AY|Q|M	iyqm	h	3
ufb	albumin	3	/ʌfb/	AH|F|B	uhfb	c	5
all	pyridine	3	/æll/	AE|L|L	aall	u	5
awy	straw,hay	3	/æwj/	AE|W|Y	aawy	u	4
ínc	glucuronic	3	/aɪnk/	AY|N|K	iync	u	4
ówt	anton	3	/oʊwt/	OW|W|T	ohwt	u	*
ímɛ	diamine	3	/aɪmɛ/	AY|M|EH	iymeh	u	5
óqɛ	plum	3	/oʊqɛ/	OW|Q|EH	ohqeh	u	4
émt	demeter,ceres	3	/iːmt/	IY|M|T	eemt	u	4
íqb	stumbling,faltering,stumble	3	/aɪqb/	AY|Q|B	iyqb	u	4
ínɛ	meninges,meningeal	3	/aɪnɛ/	AY|N|EH	iyneh	u	4
ícɛ	fierce	3	/aɪkɛ/	AY|K|EH	iyceh	u	4
ífb	cuboid	3	/aɪfb/	AY|F|B	iyfb	u	4
ísc	futuristic	3	/aɪsk/	AY|S|K	iysc	j	5
ípɛ	scooping	3	/aɪpɛ/	AY|P|EH	iypeh	u	4
vz	disincentivizing,deterrent	3	/v̩z/	V|Z	vz	u	5
might	emetic	3	/mɪght/	M|IH|G|HH|T	mihght	u	4
ífɛ	spire	3	/aɪfɛ/	AY|F|EH	iyfeh	u	4
órc	voucher,coupon	3	/oʊɹk/	OW|R|K	ohrc	l	4
ílv	olivine	3	/aɪlv̩/	AY|L|V	iylv	c	5
ínn	version	3	/aɪnn/	AY|N|N	iynn	n	2
ítv	generative,generated	3	/aɪtv̩/	AY|T|V	iytv	h	2
acj	conjunctiva	3	/ækdʒ/	AE|K|JH	aacj	h	4
ífd	tide	2	/aɪfd/	AY|F|D	iyfd	ğv	5
ewj	plow,plough	2	/ɛwdʒ/	EH|W|JH	ehwj	dr	4
ínk	shouting,shout	2	/aɪnk/	AY|N|K	iynk	u	4
owf	afternoon	2	/ɒwf/	AA|W|F	owf	ñ	4
órf	poster,placard	2	/oʊɹf/	OW|R|F	ohrf	z	4
ínp	heroine	2	/aɪnp/	AY|N|P	iynp	þ	5
ëzz	zigzag	2	/ɜːzz/	ER|Z|Z	erzz	u	4
antepen	antepenultimate	2	/æntɛpɛn/	AE|N|T|EH|P|EH|N	aantehpehn	p	5
ímf	aluminate	2	/aɪmf/	AY|M|F	iymf	c	5
ínq	circadian	2	/aɪnq/	AY|N|Q	iynq	h	4
ímb	chamberlain	2	/aɪmb/	AY|M|B	iymb	s	5
ímd	bromeliad	2	/aɪmd/	AY|M|D	iymd	h	4
inz	benzene	2	/ɪnz/	IH|N|Z	ihnz	c	5
ahb	establishmentaction	2	/æhb/	AE|HH|B	aahb	*	*
ímc	biometric	2	/aɪmk/	AY|M|K	iymc	h	5
ésm	feminist	2	/iːsm/	IY|S|M	eesm	ß	5
al	smuggling,smuggled	2	/æl/	AE|L	aal	ps	4
áfb	subordinateuniformity	2	/eɪfb/	EY|F|B	ayfb	*	*
why	pointer	2	/whj/	W|HH|Y	why	d	4
ámh	dermatophyte	2	/eɪmh/	EY|M|HH	aymh	h	5
órk	parasol	2	/oʊɹk/	OW|R|K	ohrk	d	4
awn	dawn	2	/æwn/	AE|W|N	aawn	u	4
ewh	whey	2	/ɛwh/	EH|W|HH	ehwh	u	4
ípv	leavening	2	/aɪpv̩/	AY|P|V	iypv	u	3
épç	mayapple	2	/iːpç/	IY|P|HY	eepç	u	5
óls	stemless	2	/oʊls/	OW|L|S	ohls	u	5
ímk	brimless	2	/aɪmk/	AY|M|K	iymk	u	5
íny	illinois	2	/aɪnj/	AY|N|Y	iyny	u	*
uw	drupe	2	/ʌw/	AH|W	uhw	u	4
óqf	parnassus	2	/oʊqf/	OW|Q|F	ohqf	u	*
ekh	sikh	2	/ɛkh/	EH|K|HH	ehkh	u	3
ínç	uni	2	/aɪnç/	AY|N|HY	iynç	k	5
ókh	athena,minerva	2	/oʊkh/	OW|K|HH	ohkh	u	*
ímshn	dominican	2	/aɪmʃn/	AY|M|SH|N	iymshn	u	3
ipdl	amphibole	2	/ɪpdl/	IH|P|D|L	ihpdl	u	5
óyg	chaulmoogra	2	/oʊjg/	OW|Y|G	ohyg	u	4
ajj	navajo	2	/ædʒdʒ/	AE|JH|JH	aajj	u	3
ámp	amphion	2	/eɪmp/	EY|M|P	aymp	u	*
óqj	seam	2	/oʊqdʒ/	OW|Q|JH	ohqj	u	4
supposing	occupied,occupying	2	/sʌppɒsɪŋ/	S|AH|P|P|AA|S|IH|NG	suhpposihng	u	4
efp	controlprofile	2	/ɛfp/	EH|F|P	ehfp	u	*
ówd	unconcealed	2	/oʊwd/	OW|W|D	ohwd	u	5
íml	thermoelectric	2	/aɪml/	AY|M|L	iyml	u	5
efm	bloomfield	2	/ɛfm/	EH|F|M	ehfm	u	*
órm	antemortem,premortem	2	/oʊɹm/	OW|R|M	ohrm	h	5
ímp	endometrial	2	/aɪmp/	AY|M|P	iymp	h	5
écv	receiving	2	/iːkv̩/	IY|K|V	eecv	p	4
ícf	geocentric	2	/aɪkf/	AY|K|F	iycf	gh	5
vff	effective,effectiveness	2	/v̩ff/	V|F|F	vff	j	2
ipf	expertiseprofile	2	/ɪpf/	IH|P|F	ihpf	*	*
ítp	typist,keyboarder	2	/aɪtp/	AY|T|P	iytp	d	5
ímq	polyamide	2	/aɪmq/	AY|M|Q	iymq	c	5
ímg	trimethylglycine,betaine	2	/aɪmg/	AY|M|G	iymg	h	5
efb	offbeat	2	/ɛfb/	EH|F|B	ehfb	j	5
ípg	topology	2	/aɪpg/	AY|P|G	iypg	g	3
âps	capstone,keystone	2	/ɑːps/	AA|P|S	ahps	b	4
awl	malware	2	/æwl/	AE|W|L	aawl	gz	5
íms	talisman,amulet	2	/aɪms/	AY|M|S	iyms	w	4
unh	carthusian	2	/ʌnh/	AH|N|HH	uhnh	w	4
ífg	skirting	2	/aɪfg/	AY|F|G	iyfg	d	4
oqq	anthraquinone	2	/ɒqq/	AA|Q|Q	oqq	c	5
ínb	verbena	2	/aɪnb/	AY|N|B	iynb	h	4
óqd	candle	2	/oʊqd/	OW|Q|D	ohqd	d	4
ápb	impermeable,impermeability	2	/eɪpb/	EY|P|B	aypb	c	5
óqh	fresh,freshness	2	/oʊqh/	OW|Q|HH	ohqh	çğ	3
órq	forearm	2	/oʊɹq/	OW|R|Q	ohrq	h	4
íck	neolithic	2	/aɪkk/	AY|K|K	iyck	ğ	5
ámz	atomizer,atomization	2	/eɪmz/	EY|M|Z	aymz	t	5
upy	reassumption	2	/ʌpj/	AH|P|Y	uhpy	n	5
ícd	oxacid	2	/aɪkd/	AY|K|D	iycd	*	*
ícp	petticoat	2	/aɪkp/	AY|K|P	iycp	b	5
asw	browsing	2	/æsw/	AE|S|W	aasw	z	4
ewq	showy,flamboyant	2	/ɛwq/	EH|W|Q	ehwq	f	4
ílp	sapodilla	2	/aɪlp/	AY|L|P	iylp	h	4
ính	blanching	2	/aɪnh/	AY|N|HH	iynh	tv	5
ólɛ	consultant,consultation	2	/oʊlɛ/	OW|L|EH	ohleh	h	5
óqc	parcel,parceled	2	/oʊqk/	OW|Q|K	ohqc	b	3
ilz	moralizing,morale	2	/ɪlz/	IH|L|Z	ihlz	s	5
ówg	gorge	2	/oʊwg/	OW|W|G	ohwg	u	4
ûfg	unfingered	2	/ʊfg/	UH|F|G	uufg	u	5
upç	plump,chubby	2	/ʌpç/	AH|P|HY	uhpç	u	4
ísf	sinless	2	/aɪsf/	AY|S|F	iysf	u	5
ólv	valveless	2	/oʊlv̩/	OW|L|V	ohlv	u	5
ukp	superluminal	2	/ʌkp/	AH|K|P	uhkp	u	5
óqg	flanged,rimmed	2	/oʊqg/	OW|Q|G	ohqg	u	5
óqk	beet	2	/oʊqk/	OW|Q|K	ohqk	u	4
ípy	tap,tapping	2	/aɪpj/	AY|P|Y	iypy	u	4
óqp	exudate	2	/oʊqp/	OW|Q|P	ohqp	u	5
iwk	ski	2	/ɪwk/	IH|W|K	ihwk	u	4
ífj	spoiled	2	/aɪfdʒ/	AY|F|JH	iyfj	u	4
aqm	spark	2	/æqm/	AE|Q|M	aaqm	u	4
ípm	ramp	2	/aɪpm/	AY|P|M	iypm	u	4
