Word IPA ARPAbet Pronunciation
fyíë /fjaɪɜː/ F|Y|AY|ER fyiyer
fyíü /fjaɪaʊ/ F|Y|AY|AW fyiyow
fyíâ /fjaɪɑː/ F|Y|AY|AA fyiyah
fyíû /fjaɪʊ/ F|Y|AY|UH fyiyuu
fyóa /fjoʊæ/ F|Y|OW|AE fyohaa
fyóe /fjoʊɛ/ F|Y|OW|EH fyoheh
fyói /fjoʊɪ/ F|Y|OW|IH fyohih
fyóo /fjoʊɒ/ F|Y|OW|AA fyoho
fyóu /fjoʊʌ/ F|Y|OW|AH fyohuh
fyóá /fjoʊeɪ/ F|Y|OW|EY fyohay
fyóé /fjoʊiː/ F|Y|OW|IY fyohee
fyóí /fjoʊaɪ/ F|Y|OW|AY fyohiy
fyóó /fjoʊoʊ/ F|Y|OW|OW fyohoh
fyóú /fjoʊuː/ F|Y|OW|UW fyohoo
fyóä /fjoʊɔː/ F|Y|OW|AO fyohaw
fyóë /fjoʊɜː/ F|Y|OW|ER fyoher
fyóö /fjoʊɔɪ/ F|Y|OW|OY fyohoi
fyóü /fjoʊaʊ/ F|Y|OW|AW fyohow
fyóâ /fjoʊɑː/ F|Y|OW|AA fyohah
fyóû /fjoʊʊ/ F|Y|OW|UH fyohuu
fyúa /fjuːæ/ F|Y|UW|AE fyooaa
fyúe /fjuːɛ/ F|Y|UW|EH fyooeh
fyúi /fjuːɪ/ F|Y|UW|IH fyooih
fyúu /fjuːʌ/ F|Y|UW|AH fyoouh
fyúá /fjuːeɪ/ F|Y|UW|EY fyooay
fyúé /fjuːiː/ F|Y|UW|IY fyooee
fyúí /fjuːaɪ/ F|Y|AW|AY fyooiy
fyúó /fjuːoʊ/ F|Y|UW|OW fyoooh
fyúä /fjuːɔː/ F|Y|UW|AO fyooaw
fyúë /fjuːɜː/ F|Y|UW|ER fyooer
fyúö /fjuːɔɪ/ F|Y|UW|OY fyoooi
fyúü /fjuːaʊ/ F|Y|UW|AW fyooow
fyúâ /fjuːɑː/ F|Y|UW|AA fyooah
fyúû /fjuːʊ/ F|Y|UW|UH fyoouu
fyäa /fjɔːæ/ F|Y|AO|AE fyawaa
fyäe /fjɔːɛ/ F|Y|AO|EH fyaweh
fyäi /fjɔːɪ/ F|Y|AO|IH fyawih
fyäo /fjɔːɒ/ F|Y|AO|AA fyawo
fyäu /fjɔːʌ/ F|Y|AO|AH fyawuh
fyäá /fjɔːeɪ/ F|Y|AO|EY fyaway
fyäé /fjɔːiː/ F|Y|AO|IY fyawee
fyäí /fjɔːaɪ/ F|Y|AO|AY fyawiy
fyäó /fjɔːoʊ/ F|Y|AO|OW fyawoh
fyäú /fjɔːuː/ F|Y|AO|UW fyawoo
fyäë /fjɔːɜː/ F|Y|AO|ER fyawer
fyäö /fjɔːɔɪ/ F|Y|AO|OY fyawoi
fyäâ /fjɔːɑː/ F|Y|AO|AA fyawah
fyäû /fjɔːʊ/ F|Y|AO|UH fyawuu
fyëa /fjɜːæ/ F|Y|ER|AE fyeraa
fyëe /fjɜːɛ/ F|Y|ER|EH fyereh
fyëi /fjɜːɪ/ F|Y|ER|IH fyerih
fyëo /fjɜːɒ/ F|Y|ER|AA fyero
fyëu /fjɜːʌ/ F|Y|ER|AH fyeruh
fyëá /fjɜːeɪ/ F|Y|ER|EY fyeray
fyëé /fjɜːiː/ F|Y|ER|IY fyeree
fyëó /fjɜːoʊ/ F|Y|ER|OW fyeroh
fyëâ /fjɜːɑː/ F|Y|ER|AA fyerah
fyëä /fjɜːɔː/ F|Y|ER|AO fyeraw
fyëë /fjɜːɜː/ F|Y|ER|ER fyerer
fyëö /fjɜːɔɪ/ F|Y|ER|OY fyeroi
fyëü /fjɜːaʊ/ F|Y|ER|AW fyerow
fyöa /fjɔɪæ/ F|Y|OY|AE fyoiaa
fyöë /fjɔɪɜː/ F|Y|OY|ER fyoier
fyüi /fjaʊɪ/ F|Y|AW|IH fyowih
fyüá /fjaʊeɪ/ F|Y|AW|EY fyoway
fyüé /fjaʊiː/ F|Y|AW|IY fyowee
fyüë /fjaʊɜː/ F|Y|AW|ER fyower
fyüâ /fjaʊɑː/ F|Y|AW|AA fyowah
fyâé /fjɑːiː/ F|Y|AA|IY fyahee
fyâí /fjɑːaɪ/ F|Y|AA|AY fyahiy
fyâö /fjɑːɔɪ/ F|Y|AA|OY fyahoi
fyâû /fjɑːʊ/ F|Y|AA|UH fyahuu
fyûa /fjʊæ/ F|Y|UH|AE fyuuaa
fyûi /fjʊɪ/ F|Y|UH|IH fyuuih
fyûo /fjʊɒ/ F|Y|UH|AA fyuuo
fwa /fwæ/ F|W|AE fwaa
fwe /fwɛ/ F|W|EH fweh
fwi /fwɪ/ F|W|IH fwih
fwo /fwɒ/ F|W|AA fwo
fwu /fwʌ/ F|W|AH fwuh
fwá /fweɪ/ F|W|EY fway
fwé /fwiː/ F|W|IY fwee
fwí /fwaɪ/ F|W|AY fwiy
fwó /fwoʊ/ F|W|OW fwoh
fwú /fwuː/ F|W|UW fwoo
fwä /fwɔː/ F|W|AO fwaw
fwë /fwɜː/ F|W|ER fwer
fwï /fwj/ F|W|Y fwy
fwö /fwɔɪ/ F|W|OY fwoi
fwü /fwaʊ/ F|W|AW fwow
fwâ /fwɑː/ F|W|AA fwah
fwû /fwʊ/ F|W|UH fwuu
fweé /fwɛiː/ F|W|EH|IY fwehee
fweâ /fwɛɑː/ F|W|EH|AA fwehah
fweû /fwɛʊ/ F|W|EH|UH fwehuu
fwou /fwɒʌ/ F|W|AA|AH fwouh
fwoë /fwɒɜː/ F|W|AA|ER fwoer
fwue /fwʌɛ/ F|W|AH|EH fwuheh
fwui /fwʌɪ/ F|W|AH|IH fwuhih
fwuo /fwʌɒ/ F|W|AH|AA fwuho
fwuu /fwʌʌ/ F|W|AH|AH fwuhuh
fwuá /fwʌeɪ/ F|W|AH|EY fwuhay
fwué /fwʌiː/ F|W|AH|IY fwuhee
fwuí /fwʌaɪ/ F|W|AH|AY fwuhiy
fwuó /fwʌoʊ/ F|W|AH|OW fwuhoh
fwuú /fwʌuː/ F|W|AH|UW fwuhoo
fwuä /fwʌɔː/ F|W|AH|AO fwuhaw
fwuö /fwʌɔɪ/ F|W|AH|OY fwuhoi
fwuâ /fwʌɑː/ F|W|AH|AA fwuhah
fwuû /fwʌʊ/ F|W|AH|UH fwuhuu
fwáa /fweɪæ/ F|W|EY|AE fwayaa
fwáe /fweɪɛ/ F|W|EY|EH fwayeh
fwái /fweɪɪ/ F|W|EY|IH fwayih
fwáo /fweɪɒ/ F|W|EY|AA fwayo
fwáu /fweɪʌ/ F|W|EY|AH fwayuh
fwáá /fweɪeɪ/ F|W|EY|EY fwayay
fwáé /fweɪiː/ F|W|EY|IY fwayee
fwáí /fweɪaɪ/ F|W|EY|AY fwayiy
fwáó /fweɪoʊ/ F|W|EY|OW fwayoh
fwáú /fweɪuː/ F|W|EY|UW fwayoo
fwáä /fweɪɔː/ F|W|EY|AO fwayaw
fwáë /fweɪɜː/ F|W|EY|ER fwayer
fwáö /fweɪɔɪ/ F|W|EY|OY fwayoi
fwáü /fweɪaʊ/ F|W|EY|AW fwayow
fwáâ /fweɪɑː/ F|W|EY|AA fwayah
fwáû /fweɪʊ/ F|W|EY|UH fwayuu
fwéa /fwiːæ/ F|W|IY|AE fweeaa
fwée /fwiːɛ/ F|W|IY|EH fweeeh
fwéi /fwiːɪ/ F|W|IY|IH fweeih
fwéo /fwiːɒ/ F|W|IY|AA fweeo
fwéu /fwiːʌ/ F|W|IY|AH fweeuh
fwéá /fwiːeɪ/ F|W|IY|EY fweeay
fwéí /fwiːaɪ/ F|W|IY|AY fweeiy
fwéó /fwiːoʊ/ F|W|IY|OW fweeoh
fwéú /fwiːuː/ F|W|IY|UW fweeoo
fwéä /fwiːɔː/ F|W|IY|AO fweeaw
fwéë /fwiːɜː/ F|W|IY|ER fweeer
fwéö /fwiːɔɪ/ F|W|IY|OY fweeoi
fwéü /fwiːaʊ/ F|W|IY|AW fweeow
fwéâ /fwiːɑː/ F|W|IY|AA fweeah
fwéû /fwiːʊ/ F|W|IY|UH fweeuu
fwía /fwaɪæ/ F|W|AY|AE fwiyaa
fwíe /fwaɪɛ/ F|W|AY|EH fwiyeh
fwíi /fwaɪɪ/ F|W|AY|IH fwiyih
fwío /fwaɪɒ/ F|W|AY|AA fwiyo
fwíu /fwaɪʌ/ F|W|AY|AH fwiyuh
fwíá /fwaɪeɪ/ F|W|AY|EY fwiyay
fwíé /fwaɪiː/ F|W|AY|IY fwiyee
fwíó /fwaɪoʊ/ F|W|AY|OW fwiyoh
fwíú /fwaɪuː/ F|W|AY|UW fwiyoo
fwíä /fwaɪɔː/ F|W|AY|AO fwiyaw
fwíë /fwaɪɜː/ F|W|AY|ER fwiyer
fwíü /fwaɪaʊ/ F|W|AY|AW fwiyow
fwíâ /fwaɪɑː/ F|W|AY|AA fwiyah
fwíû /fwaɪʊ/ F|W|AY|UH fwiyuu
fwóa /fwoʊæ/ F|W|OW|AE fwohaa
fwóe /fwoʊɛ/ F|W|OW|EH fwoheh
fwói /fwoʊɪ/ F|W|OW|IH fwohih
fwóo /fwoʊɒ/ F|W|OW|AA fwoho
fwóu /fwoʊʌ/ F|W|OW|AH fwohuh
fwóá /fwoʊeɪ/ F|W|OW|EY fwohay
fwóé /fwoʊiː/ F|W|OW|IY fwohee
fwóí /fwoʊaɪ/ F|W|OW|AY fwohiy
fwóó /fwoʊoʊ/ F|W|OW|OW fwohoh
fwóú /fwoʊuː/ F|W|OW|UW fwohoo
fwóä /fwoʊɔː/ F|W|OW|AO fwohaw
fwóë /fwoʊɜː/ F|W|OW|ER fwoher
fwóö /fwoʊɔɪ/ F|W|OW|OY fwohoi
fwóü /fwoʊaʊ/ F|W|OW|AW fwohow
fwóâ /fwoʊɑː/ F|W|OW|AA fwohah
fwóû /fwoʊʊ/ F|W|OW|UH fwohuu
fwúa /fwuːæ/ F|W|UW|AE fwooaa
fwúe /fwuːɛ/ F|W|UW|EH fwooeh
fwúi /fwuːɪ/ F|W|UW|IH fwooih
fwúu /fwuːʌ/ F|W|UW|AH fwoouh
fwúá /fwuːeɪ/ F|W|UW|EY fwooay
fwúé /fwuːiː/ F|W|UW|IY fwooee
fwúí /fwuːaɪ/ F|W|AW|AY fwooiy
fwúó /fwuːoʊ/ F|W|UW|OW fwoooh
fwúä /fwuːɔː/ F|W|UW|AO fwooaw
fwúë /fwuːɜː/ F|W|UW|ER fwooer
fwúö /fwuːɔɪ/ F|W|UW|OY fwoooi
fwúü /fwuːaʊ/ F|W|UW|AW fwooow
fwúâ /fwuːɑː/ F|W|UW|AA fwooah
fwúû /fwuːʊ/ F|W|UW|UH fwoouu
fwäa /fwɔːæ/ F|W|AO|AE fwawaa
fwäe /fwɔːɛ/ F|W|AO|EH fwaweh
fwäi /fwɔːɪ/ F|W|AO|IH fwawih
fwäo /fwɔːɒ/ F|W|AO|AA fwawo
fwäu /fwɔːʌ/ F|W|AO|AH fwawuh
fwäá /fwɔːeɪ/ F|W|AO|EY fwaway
fwäé /fwɔːiː/ F|W|AO|IY fwawee
fwäí /fwɔːaɪ/ F|W|AO|AY fwawiy
fwäó /fwɔːoʊ/ F|W|AO|OW fwawoh
fwäú /fwɔːuː/ F|W|AO|UW fwawoo
fwäë /fwɔːɜː/ F|W|AO|ER fwawer
fwäö /fwɔːɔɪ/ F|W|AO|OY fwawoi
fwäâ /fwɔːɑː/ F|W|AO|AA fwawah
fwäû /fwɔːʊ/ F|W|AO|UH fwawuu
fwëa /fwɜːæ/ F|W|ER|AE fweraa
fwëe /fwɜːɛ/ F|W|ER|EH fwereh
fwëi /fwɜːɪ/ F|W|ER|IH fwerih
fwëo /fwɜːɒ/ F|W|ER|AA fwero
fwëu /fwɜːʌ/ F|W|ER|AH fweruh
fwëá /fwɜːeɪ/ F|W|ER|EY fweray
fwëé /fwɜːiː/ F|W|ER|IY fweree
fwëó /fwɜːoʊ/ F|W|ER|OW fweroh
fwëâ /fwɜːɑː/ F|W|ER|AA fwerah
fwëä /fwɜːɔː/ F|W|ER|AO fweraw
fwëë /fwɜːɜː/ F|W|ER|ER fwerer
fwëö /fwɜːɔɪ/ F|W|ER|OY fweroi
fwëü /fwɜːaʊ/ F|W|ER|AW fwerow
fwöa /fwɔɪæ/ F|W|OY|AE fwoiaa
fwöë /fwɔɪɜː/ F|W|OY|ER fwoier
fwüi /fwaʊɪ/ F|W|AW|IH fwowih
fwüá /fwaʊeɪ/ F|W|AW|EY fwoway
fwüé /fwaʊiː/ F|W|AW|IY fwowee
fwüë /fwaʊɜː/ F|W|AW|ER fwower
fwüâ /fwaʊɑː/ F|W|AW|AA fwowah
fwâé /fwɑːiː/ F|W|AA|IY fwahee
fwâí /fwɑːaɪ/ F|W|AA|AY fwahiy
fwâö /fwɑːɔɪ/ F|W|AA|OY fwahoi
fwâû /fwɑːʊ/ F|W|AA|UH fwahuu
fwûa /fwʊæ/ F|W|UH|AE fwuuaa
fwûi /fwʊɪ/ F|W|UH|IH fwuuih
fwûo /fwʊɒ/ F|W|UH|AA fwuuo
fra /fɹæ/ F|R|AE fraa
fre /fɹɛ/ F|R|EH freh
fri /fɹɪ/ F|R|IH frih
fro /fɹɒ/ F|R|AA fro
fru /fɹʌ/ F|R|AH fruh
frá /fɹeɪ/ F|R|EY fray
fré /fɹiː/ F|R|IY free
frí /fɹaɪ/ F|R|AY friy
fró /fɹoʊ/ F|R|OW froh
frú /fɹuː/ F|R|UW froo
frä /fɹɔː/ F|R|AO fraw
frë /fɹɜː/ F|R|ER frer
frï /fɹj/ F|R|Y fry
frö /fɹɔɪ/ F|R|OY froi
frü /fɹaʊ/ F|R|AW frow
frâ /fɹɑː/ F|R|AA frah
frû /fɹʊ/ F|R|UH fruu
freé /fɹɛiː/ F|R|EH|IY frehee
freâ /fɹɛɑː/ F|R|EH|AA frehah
freû /fɹɛʊ/ F|R|EH|UH frehuu
frou /fɹɒʌ/ F|R|AA|AH frouh
froë /fɹɒɜː/ F|R|AA|ER froer
frue /fɹʌɛ/ F|R|AH|EH fruheh
frui /fɹʌɪ/ F|R|AH|IH fruhih
fruo /fɹʌɒ/ F|R|AH|AA fruho
fruu /fɹʌʌ/ F|R|AH|AH fruhuh
fruá /fɹʌeɪ/ F|R|AH|EY fruhay
frué /fɹʌiː/ F|R|AH|IY fruhee
fruí /fɹʌaɪ/ F|R|AH|AY fruhiy
fruó /fɹʌoʊ/ F|R|AH|OW fruhoh
fruú /fɹʌuː/ F|R|AH|UW fruhoo
fruä /fɹʌɔː/ F|R|AH|AO fruhaw
fruö /fɹʌɔɪ/ F|R|AH|OY fruhoi
fruâ /fɹʌɑː/ F|R|AH|AA fruhah
fruû /fɹʌʊ/ F|R|AH|UH fruhuu
fráa /fɹeɪæ/ F|R|EY|AE frayaa
fráe /fɹeɪɛ/ F|R|EY|EH frayeh
frái /fɹeɪɪ/ F|R|EY|IH frayih
fráo /fɹeɪɒ/ F|R|EY|AA frayo
fráu /fɹeɪʌ/ F|R|EY|AH frayuh
fráá /fɹeɪeɪ/ F|R|EY|EY frayay
fráé /fɹeɪiː/ F|R|EY|IY frayee
fráí /fɹeɪaɪ/ F|R|EY|AY frayiy
fráó /fɹeɪoʊ/ F|R|EY|OW frayoh
fráú /fɹeɪuː/ F|R|EY|UW frayoo
fráä /fɹeɪɔː/ F|R|EY|AO frayaw
fráë /fɹeɪɜː/ F|R|EY|ER frayer
fráö /fɹeɪɔɪ/ F|R|EY|OY frayoi
fráü /fɹeɪaʊ/ F|R|EY|AW frayow
fráâ /fɹeɪɑː/ F|R|EY|AA frayah
fráû /fɹeɪʊ/ F|R|EY|UH frayuu
fréa /fɹiːæ/ F|R|IY|AE freeaa
frée /fɹiːɛ/ F|R|IY|EH freeeh
fréi /fɹiːɪ/ F|R|IY|IH freeih
fréo /fɹiːɒ/ F|R|IY|AA freeo
fréu /fɹiːʌ/ F|R|IY|AH freeuh
fréá /fɹiːeɪ/ F|R|IY|EY freeay
fréí /fɹiːaɪ/ F|R|IY|AY freeiy
fréó /fɹiːoʊ/ F|R|IY|OW freeoh
fréú /fɹiːuː/ F|R|IY|UW freeoo
fréä /fɹiːɔː/ F|R|IY|AO freeaw
fréë /fɹiːɜː/ F|R|IY|ER freeer
fréö /fɹiːɔɪ/ F|R|IY|OY freeoi
fréü /fɹiːaʊ/ F|R|IY|AW freeow
fréâ /fɹiːɑː/ F|R|IY|AA freeah
fréû /fɹiːʊ/ F|R|IY|UH freeuu
fría /fɹaɪæ/ F|R|AY|AE friyaa
fríe /fɹaɪɛ/ F|R|AY|EH friyeh
fríi /fɹaɪɪ/ F|R|AY|IH friyih
frío /fɹaɪɒ/ F|R|AY|AA friyo
fríu /fɹaɪʌ/ F|R|AY|AH friyuh
fríá /fɹaɪeɪ/ F|R|AY|EY friyay
fríé /fɹaɪiː/ F|R|AY|IY friyee
fríó /fɹaɪoʊ/ F|R|AY|OW friyoh
fríú /fɹaɪuː/ F|R|AY|UW friyoo
fríä /fɹaɪɔː/ F|R|AY|AO friyaw
fríë /fɹaɪɜː/ F|R|AY|ER friyer
fríü /fɹaɪaʊ/ F|R|AY|AW friyow
fríâ /fɹaɪɑː/ F|R|AY|AA friyah
fríû /fɹaɪʊ/ F|R|AY|UH friyuu
fróa /fɹoʊæ/ F|R|OW|AE frohaa
fróe /fɹoʊɛ/ F|R|OW|EH froheh
frói /fɹoʊɪ/ F|R|OW|IH frohih
fróo /fɹoʊɒ/ F|R|OW|AA froho
fróu /fɹoʊʌ/ F|R|OW|AH frohuh
fróá /fɹoʊeɪ/ F|R|OW|EY frohay
fróé /fɹoʊiː/ F|R|OW|IY frohee
fróí /fɹoʊaɪ/ F|R|OW|AY frohiy
fróó /fɹoʊoʊ/ F|R|OW|OW frohoh
fróú /fɹoʊuː/ F|R|OW|UW frohoo
fróä /fɹoʊɔː/ F|R|OW|AO frohaw
fróë /fɹoʊɜː/ F|R|OW|ER froher
fróö /fɹoʊɔɪ/ F|R|OW|OY frohoi
fróü /fɹoʊaʊ/ F|R|OW|AW frohow
fróâ /fɹoʊɑː/ F|R|OW|AA frohah
fróû /fɹoʊʊ/ F|R|OW|UH frohuu
frúa /fɹuːæ/ F|R|UW|AE frooaa
frúe /fɹuːɛ/ F|R|UW|EH frooeh
frúi /fɹuːɪ/ F|R|UW|IH frooih
frúu /fɹuːʌ/ F|R|UW|AH froouh
frúá /fɹuːeɪ/ F|R|UW|EY frooay
frúé /fɹuːiː/ F|R|UW|IY frooee
frúí /fɹuːaɪ/ F|R|AW|AY frooiy
frúó /fɹuːoʊ/ F|R|UW|OW froooh
frúä /fɹuːɔː/ F|R|UW|AO frooaw
frúë /fɹuːɜː/ F|R|UW|ER frooer
frúö /fɹuːɔɪ/ F|R|UW|OY froooi
frúü /fɹuːaʊ/ F|R|UW|AW frooow
frúâ /fɹuːɑː/ F|R|UW|AA frooah
frúû /fɹuːʊ/ F|R|UW|UH froouu
fräa /fɹɔːæ/ F|R|AO|AE frawaa
fräe /fɹɔːɛ/ F|R|AO|EH fraweh
fräi /fɹɔːɪ/ F|R|AO|IH frawih
fräo /fɹɔːɒ/ F|R|AO|AA frawo
fräu /fɹɔːʌ/ F|R|AO|AH frawuh
fräá /fɹɔːeɪ/ F|R|AO|EY fraway
fräé /fɹɔːiː/ F|R|AO|IY frawee
fräí /fɹɔːaɪ/ F|R|AO|AY frawiy
fräó /fɹɔːoʊ/ F|R|AO|OW frawoh
fräú /fɹɔːuː/ F|R|AO|UW frawoo
fräë /fɹɔːɜː/ F|R|AO|ER frawer
fräö /fɹɔːɔɪ/ F|R|AO|OY frawoi
fräâ /fɹɔːɑː/ F|R|AO|AA frawah
fräû /fɹɔːʊ/ F|R|AO|UH frawuu
frëa /fɹɜːæ/ F|R|ER|AE freraa
frëe /fɹɜːɛ/ F|R|ER|EH frereh
frëi /fɹɜːɪ/ F|R|ER|IH frerih
frëo /fɹɜːɒ/ F|R|ER|AA frero
frëu /fɹɜːʌ/ F|R|ER|AH freruh
frëá /fɹɜːeɪ/ F|R|ER|EY freray
frëé /fɹɜːiː/ F|R|ER|IY freree
frëó /fɹɜːoʊ/ F|R|ER|OW freroh
frëâ /fɹɜːɑː/ F|R|ER|AA frerah
frëä /fɹɜːɔː/ F|R|ER|AO freraw
frëë /fɹɜːɜː/ F|R|ER|ER frerer
frëö /fɹɜːɔɪ/ F|R|ER|OY freroi
frëü /fɹɜːaʊ/ F|R|ER|AW frerow
fröa /fɹɔɪæ/ F|R|OY|AE froiaa
fröë /fɹɔɪɜː/ F|R|OY|ER froier
früi /fɹaʊɪ/ F|R|AW|IH frowih
früá /fɹaʊeɪ/ F|R|AW|EY froway
früé /fɹaʊiː/ F|R|AW|IY frowee
früë /fɹaʊɜː/ F|R|AW|ER frower
früâ /fɹaʊɑː/ F|R|AW|AA frowah
frâé /fɹɑːiː/ F|R|AA|IY frahee
frâí /fɹɑːaɪ/ F|R|AA|AY frahiy
frâö /fɹɑːɔɪ/ F|R|AA|OY frahoi
frâû /fɹɑːʊ/ F|R|AA|UH frahuu
frûa /fɹʊæ/ F|R|UH|AE fruuaa
frûi /fɹʊɪ/ F|R|UH|IH fruuih
frûo /fɹʊɒ/ F|R|UH|AA fruuo
gya /gjæ/ G|Y|AE gyaa
gye /gjɛ/ G|Y|EH gyeh
gyi /gjɪ/ G|Y|IH gyih
gyo /gjɒ/ G|Y|AA gyo
gyu /gjʌ/ G|Y|AH gyuh
gyá /gjeɪ/ G|Y|EY gyay
gyé /gjiː/ G|Y|IY gyee
gyí /gjaɪ/ G|Y|AY gyiy
gyó /gjoʊ/ G|Y|OW gyoh
gyú /gjuː/ G|Y|UW gyoo
gyä /gjɔː/ G|Y|AO gyaw
gyë /gjɜː/ G|Y|ER gyer
gyï /gjj/ G|Y|Y gyy
gyö /gjɔɪ/ G|Y|OY gyoi
gyü /gjaʊ/ G|Y|AW gyow
gyâ /gjɑː/ G|Y|AA gyah
gyû /gjʊ/ G|Y|UH gyuu
gyeé /gjɛiː/ G|Y|EH|IY gyehee
gyeâ /gjɛɑː/ G|Y|EH|AA gyehah
gyeû /gjɛʊ/ G|Y|EH|UH gyehuu
gyou /gjɒʌ/ G|Y|AA|AH gyouh
gyoë /gjɒɜː/ G|Y|AA|ER gyoer
gyue /gjʌɛ/ G|Y|AH|EH gyuheh
gyui /gjʌɪ/ G|Y|AH|IH gyuhih
gyuo /gjʌɒ/ G|Y|AH|AA gyuho
gyuu /gjʌʌ/ G|Y|AH|AH gyuhuh
gyuá /gjʌeɪ/ G|Y|AH|EY gyuhay
gyué /gjʌiː/ G|Y|AH|IY gyuhee
gyuí /gjʌaɪ/ G|Y|AH|AY gyuhiy
gyuó /gjʌoʊ/ G|Y|AH|OW gyuhoh
gyuú /gjʌuː/ G|Y|AH|UW gyuhoo
gyuä /gjʌɔː/ G|Y|AH|AO gyuhaw
gyuö /gjʌɔɪ/ G|Y|AH|OY gyuhoi
gyuâ /gjʌɑː/ G|Y|AH|AA gyuhah
gyuû /gjʌʊ/ G|Y|AH|UH gyuhuu
gyáa /gjeɪæ/ G|Y|EY|AE gyayaa
gyáe /gjeɪɛ/ G|Y|EY|EH gyayeh
gyái /gjeɪɪ/ G|Y|EY|IH gyayih
gyáo /gjeɪɒ/ G|Y|EY|AA gyayo
gyáu /gjeɪʌ/ G|Y|EY|AH gyayuh
gyáá /gjeɪeɪ/ G|Y|EY|EY gyayay
gyáé /gjeɪiː/ G|Y|EY|IY gyayee
gyáí /gjeɪaɪ/ G|Y|EY|AY gyayiy
gyáó /gjeɪoʊ/ G|Y|EY|OW gyayoh
gyáú /gjeɪuː/ G|Y|EY|UW gyayoo
gyáä /gjeɪɔː/ G|Y|EY|AO gyayaw
gyáë /gjeɪɜː/ G|Y|EY|ER gyayer
gyáö /gjeɪɔɪ/ G|Y|EY|OY gyayoi
gyáü /gjeɪaʊ/ G|Y|EY|AW gyayow
gyáâ /gjeɪɑː/ G|Y|EY|AA gyayah
gyáû /gjeɪʊ/ G|Y|EY|UH gyayuu
gyéa /gjiːæ/ G|Y|IY|AE gyeeaa
gyée /gjiːɛ/ G|Y|IY|EH gyeeeh
gyéi /gjiːɪ/ G|Y|IY|IH gyeeih
gyéo /gjiːɒ/ G|Y|IY|AA gyeeo
gyéu /gjiːʌ/ G|Y|IY|AH gyeeuh
gyéá /gjiːeɪ/ G|Y|IY|EY gyeeay
gyéí /gjiːaɪ/ G|Y|IY|AY gyeeiy
gyéó /gjiːoʊ/ G|Y|IY|OW gyeeoh
gyéú /gjiːuː/ G|Y|IY|UW gyeeoo
gyéä /gjiːɔː/ G|Y|IY|AO gyeeaw
gyéë /gjiːɜː/ G|Y|IY|ER gyeeer
gyéö /gjiːɔɪ/ G|Y|IY|OY gyeeoi
gyéü /gjiːaʊ/ G|Y|IY|AW gyeeow
gyéâ /gjiːɑː/ G|Y|IY|AA gyeeah
gyéû /gjiːʊ/ G|Y|IY|UH gyeeuu
gyía /gjaɪæ/ G|Y|AY|AE gyiyaa
gyíe /gjaɪɛ/ G|Y|AY|EH gyiyeh
gyíi /gjaɪɪ/ G|Y|AY|IH gyiyih
gyío /gjaɪɒ/ G|Y|AY|AA gyiyo
gyíu /gjaɪʌ/ G|Y|AY|AH gyiyuh
gyíá /gjaɪeɪ/ G|Y|AY|EY gyiyay
gyíé /gjaɪiː/ G|Y|AY|IY gyiyee
gyíó /gjaɪoʊ/ G|Y|AY|OW gyiyoh
gyíú /gjaɪuː/ G|Y|AY|UW gyiyoo
gyíä /gjaɪɔː/ G|Y|AY|AO gyiyaw
gyíë /gjaɪɜː/ G|Y|AY|ER gyiyer
gyíü /gjaɪaʊ/ G|Y|AY|AW gyiyow
gyíâ /gjaɪɑː/ G|Y|AY|AA gyiyah
gyíû /gjaɪʊ/ G|Y|AY|UH gyiyuu
gyóa /gjoʊæ/ G|Y|OW|AE gyohaa
gyóe /gjoʊɛ/ G|Y|OW|EH gyoheh
gyói /gjoʊɪ/ G|Y|OW|IH gyohih
gyóo /gjoʊɒ/ G|Y|OW|AA gyoho
gyóu /gjoʊʌ/ G|Y|OW|AH gyohuh
gyóá /gjoʊeɪ/ G|Y|OW|EY gyohay
gyóé /gjoʊiː/ G|Y|OW|IY gyohee
gyóí /gjoʊaɪ/ G|Y|OW|AY gyohiy
gyóó /gjoʊoʊ/ G|Y|OW|OW gyohoh
gyóú /gjoʊuː/ G|Y|OW|UW gyohoo
gyóä /gjoʊɔː/ G|Y|OW|AO gyohaw
gyóë /gjoʊɜː/ G|Y|OW|ER gyoher
gyóö /gjoʊɔɪ/ G|Y|OW|OY gyohoi
gyóü /gjoʊaʊ/ G|Y|OW|AW gyohow
gyóâ /gjoʊɑː/ G|Y|OW|AA gyohah
gyóû /gjoʊʊ/ G|Y|OW|UH gyohuu
gyúa /gjuːæ/ G|Y|UW|AE gyooaa
gyúe /gjuːɛ/ G|Y|UW|EH gyooeh
gyúi /gjuːɪ/ G|Y|UW|IH gyooih
gyúu /gjuːʌ/ G|Y|UW|AH gyoouh
gyúá /gjuːeɪ/ G|Y|UW|EY gyooay
gyúé /gjuːiː/ G|Y|UW|IY gyooee
gyúí /gjuːaɪ/ G|Y|AW|AY gyooiy
gyúó /gjuːoʊ/ G|Y|UW|OW gyoooh
gyúä /gjuːɔː/ G|Y|UW|AO gyooaw
gyúë /gjuːɜː/ G|Y|UW|ER gyooer
gyúö /gjuːɔɪ/ G|Y|UW|OY gyoooi
gyúü /gjuːaʊ/ G|Y|UW|AW gyooow
gyúâ /gjuːɑː/ G|Y|UW|AA gyooah
gyúû /gjuːʊ/ G|Y|UW|UH gyoouu
gyäa /gjɔːæ/ G|Y|AO|AE gyawaa
